FID,Join_Count,TARGET_FID,GEOID,NAME,mdyr_st,moe,FID_,FID_1,FACILIT,NAME_1,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHO,TYPE,STATUS,POPULAT,COUNTY,COUNTYF,COUNTRY,NAICS_C,NAICS_D,SOURCE,SOURCED,VAL_MET,VAL_DAT,WEBSITE,SECUREL,CAPACIT,SHAPE_Ln,GloblID,CreatnD,Creator,EditDat,Editor,SHAPE_L_,SHAPE_A,SUM_CAP,is_dplc,CENTROID_X,CENTROID_Y
5399,0,5399,4033700,"Hennessey town, Oklahoma",1973,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5400,0,5400,5121184,"Damascus town, Virginia",1958,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5401,0,5401,3421570,"Englishtown borough, New Jersey",1990,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5402,0,5402,1847592,"Matthews town, Indiana",1961,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5403,0,5403,1965955,"Reasnor city, Iowa",1950,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5404,0,5404,4077000,"Verden town, Oklahoma",1956,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5405,0,5405,1956595,"New Virginia city, Iowa",1955,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5406,0,5406,2052750,"Olmitz city, Kansas",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5407,0,5407,3152995,"Wilcox village, Nebraska",1961,21,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5408,0,5408,2043775,"McFarland city, Kansas",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5409,0,5409,3610341,"Buchanan village, New York",1951,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5410,0,5410,807850,"Boulder city, Colorado",1976,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5411,0,5411,2939638,"La Due village, Missouri",1975,38,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5412,0,5412,4036850,"Indiahoma town, Oklahoma",1975,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5413,0,5413,829735,"Georgetown town, Colorado",1970,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5414,0,5414,4061250,"Putnam town, Oklahoma",1974,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5415,0,5415,4647660,"Ortley town, South Dakota",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5416,0,5416,4603860,"Batesland town, South Dakota",1981,68,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5417,0,5417,4207120,"Blooming Valley borough, Pennsylvania",1960,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5418,0,5418,2908470,"Brimson village, Missouri",1952,26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5419,0,5419,3400700,"Allendale borough, New Jersey",1963,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5420,0,5420,2909388,"Bucklin city, Missouri",1961,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5421,0,5421,4250736,"Montrose borough, Pennsylvania",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5422,0,5422,3611847,"Camden village, New York",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5423,0,5423,4661700,"Stickney town, South Dakota",1955,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5424,0,5424,1759533,"Philo village, Illinois",1969,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5425,0,5425,561640,"Russell town, Arkansas",1974,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5426,0,5426,5521900,"Eastman village, Wisconsin",1974,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5427,0,5427,3146380,"Sprague village, Nebraska",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5428,0,5428,2222465,"East Hodge village, Louisiana",1977,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5429,0,5429,4060150,"Porter town, Oklahoma",1982,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5430,0,5430,3805980,"Benedict city, North Dakota",1965,24,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5431,0,5431,2658740,"Northport village, Michigan",1971,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5432,0,5432,1717289,"Creal Springs city, Illinois",1973,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5433,0,5433,3150895,"Waco village, Nebraska",1970,13,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5434,0,5434,2221450,"Downsville village, Louisiana",1958,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5435,0,5435,1924465,"Eldora city, Iowa",1956,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5436,0,5436,4901860,"Antimony town, Utah",1977,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5437,0,5437,5579475,"Thiensville village, Wisconsin",1967,6,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5438,0,5438,1748424,"Meredosia village, Illinois",1966,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5439,0,5439,5554675,"Mount Hope village, Wisconsin",1953,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5440,0,5440,3675682,"Turin village, New York",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5441,0,5441,2661920,"Owendale village, Michigan",1961,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5442,2,5442,1235000,"Jacksonville city, Florida",1984,1,223,4496,10000400,TTH OF DINSMORE,13200 OLD KINGS RD,JACKSONVILLE,FL,32219,NA,(407) 892-5700,STATE,OPEN,145,DUVAL,12031,USA,922140,CORRECTIONAL INSTITUTIONS,"http://www.dc.state.fl.us/pub/pop/, http://thetransitionhouse.org/transform-your-life/doc/",10/31/17 0:00,IMAGERY/OTHER,12/12/19 0:00,http://thetransitionhouse.org/transform-your-life/doc/,MINIMUM,150,0.002085177,{4534E6BD-CD0F-4460-BA81-F94E26995FC5},1/7/22 0:00,HostedByHIFLD,1/7/22 0:00,HostedByHIFLD,249.9423011,2.72283e-7,150,0,-9104439.233,3564671.407
5443,0,5443,1701242,"Alvan village, Illinois",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5444,0,5444,4819900,"Denison city, Texas",1965,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5445,0,5445,7259420,"Parcelas La Milagrosa comunidad, Puerto Rico",1983,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5446,0,5446,1645370,"Lapwai city, Idaho",1975,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5447,0,5447,4527070,"Fountain Inn city, South Carolina",1992,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5448,0,5448,4813024,"Carrollton city, Texas",1986,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5449,0,5449,4860356,"Ralls city, Texas",1959,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5450,0,5450,2115742,"Clinton city, Kentucky",1972,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5451,0,5451,1913350,"Churdan city, Iowa",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5452,0,5452,2644880,"Lake Odessa village, Michigan",1951,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5453,0,5453,2113060,"Carrsville city, Kentucky",1949,44,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5454,0,5454,2675860,"Springport village, Michigan",1946,8,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5455,0,5455,2158836,"Paducah city, Kentucky",1966,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5456,0,5456,1971310,"Scranton city, Iowa",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5457,0,5457,2074950,"Walnut city, Kansas",1942,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5458,0,5458,1904960,"Bayard city, Iowa",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5459,0,5459,1931575,"Goodell city, Iowa",1952,28,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5460,0,5460,2000325,"Admire city, Kansas",1973,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5461,0,5461,2682880,"Waldron village, Michigan",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5462,0,5462,1980490,"Van Wert city, Iowa",1942,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5463,0,5463,2675220,"South Range village, Michigan",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5464,0,5464,3762040,"Simpson village, North Carolina",1992,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5465,0,5465,1932970,"Greenville city, Iowa",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5466,0,5466,1256150,"Perry city, Florida",1969,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5467,0,5467,1227600,"Greenwood town, Florida",1975,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5468,0,5468,2931204,"Haywood City village, Missouri",1976,20,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5469,0,5469,5074650,"Vergennes city, Vermont",1968,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5470,0,5470,1378100,"Ty Ty city, Georgia",1983,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5471,0,5471,803235,"Arriba town, Colorado",1952,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5472,0,5472,4144050,"Lowell city, Oregon",1990,10,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5473,0,5473,3123410,"Hubbell village, Nebraska",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5474,0,5474,3021850,"Drummond town, Montana",1947,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5475,0,5475,1900190,"Ackley city, Iowa",1956,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5476,0,5476,1750790,"Mound Station village, Illinois",1944,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5477,0,5477,3834620,"Hamilton city, North Dakota",1965,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5478,0,5478,4867424,"Shepherd city, Texas",1979,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5479,0,5479,4276560,"Thornburg borough, Pennsylvania",1953,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5480,0,5480,535140,"Jericho town, Arkansas",2001,44,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5481,0,5481,4856672,"Penelope town, Texas",1964,23,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5482,0,5482,2728214,"Heidelberg city, Minnesota",1993,11,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5483,0,5483,3122185,"Herman village, Nebraska",1945,19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5484,0,5484,5358235,"Richland city, Washington",1979,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5485,0,5485,2961706,"Richmond Heights city, Missouri",1941,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5486,0,5486,2800300,"Ackerman town, Mississippi",1974,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5487,0,5487,4281648,"Wattsburg borough, Pennsylvania",1954,16,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5488,0,5488,4011150,"Camargo town, Oklahoma",1974,42,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5489,0,5489,1932565,"Gray city, Iowa",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5490,0,5490,812080,"Carbonate town, Colorado",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5491,0,5491,3122640,"Holdrege city, Nebraska",1962,4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5492,0,5492,2904960,"Bernie city, Missouri",1968,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5493,0,5493,1349616,"Mansfield city, Georgia",1974,9,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5494,0,5494,838590,"Iliff town, Colorado",1983,5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5495,0,5495,5463604,"Piedmont town, West Virginia",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5496,0,5496,3616727,"Cohocton village, New York",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5497,0,5497,5043525,"Marshfield village, Vermont",0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5498,0,5498,167800,"Samson city, Alabama",1968,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5499,0,5499,3125230,"Kennard village, Nebraska",1971,7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5500,0,5500,7204620,"Bairoa La Veinticinco comunidad, Puerto Rico",2004,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5501,0,5501,3682084,"Williamsville village, New York",1955,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
5502,0,5502,1682810,"Twin Falls city, Idaho",1981,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0
